"Subject" "ActivityName" "ftAvg" "ftDomain" "ftInstrment" "ftAcceleration" "ftStatVariable" "ftJerk" "ftMagnitude" "ftAxis"
"11138" 29 "LAYING" -0.0386768295072464 "Time" "Gyroscope" NA "mean" "Y" NA "Y"
"11139" 29 "LAYING" -0.0674469666086956 "Time" "Gyroscope" NA "mean" "Y" NA "Z"
"11140" 29 "LAYING" -0.99654254057971 "Time" "Gyroscope" NA "std" "Y" NA "X"
"11141" 29 "LAYING" -0.997081575652174 "Time" "Gyroscope" NA "std" "Y" NA "Y"
"11142" 29 "LAYING" -0.995380794637681 "Time" "Gyroscope" NA "std" "Y" NA "Z"
"11143" 29 "LAYING" -0.997322526811594 "Time" "Gyroscope" NA "mean" "Y" "Y" NA
"11144" 29 "LAYING" -0.997666071594203 "Time" "Gyroscope" NA "std" "Y" "Y" NA
"11145" 29 "LAYING" -0.971923623043478 "Time" "Gyroscope" NA "mean" NA "Y" NA
"11146" 29 "LAYING" -0.977040093043478 "Time" "Gyroscope" NA "std" NA "Y" NA
"11147" 29 "LAYING" -0.346789842753623 "Time" "Accelerometer" "Gravity" "mean" NA NA "X"
"11148" 29 "LAYING" 0.807535373478261 "Time" "Accelerometer" "Gravity" "mean" NA NA "Y"
"11149" 29 "LAYING" 0.590452224057971 "Time" "Accelerometer" "Gravity" "mean" NA NA "Z"
"11150" 29 "LAYING" -0.972939889855073 "Time" "Accelerometer" "Gravity" "std" NA NA "X"
"11151" 29 "LAYING" -0.99424764884058 "Time" "Accelerometer" "Gravity" "std" NA NA "Y"
"11152" 29 "LAYING" -0.985778178260869 "Time" "Accelerometer" "Gravity" "std" NA NA "Z"
"11153" 29 "LAYING" -0.986493196666667 "Time" "Accelerometer" "Gravity" "mean" NA "Y" NA
"11154" 29 "LAYING" -0.98157214768116 "Time" "Accelerometer" "Gravity" "std" NA "Y" NA
"11155" 29 "SITTING" -0.991093963666667 "Freq" "Accelerometer" "Body" "mean" NA NA "X"
"11156" 29 "SITTING" -0.969609501666667 "Freq" "Accelerometer" "Body" "mean" NA NA "Y"
"11157" 29 "SITTING" -0.975623030833333 "Freq" "Accelerometer" "Body" "mean" NA NA "Z"
"11158" 29 "SITTING" -0.990617521 "Freq" "Accelerometer" "Body" "std" NA NA "X"
"11159" 29 "SITTING" -0.961693949333333 "Freq" "Accelerometer" "Body" "std" NA NA "Y"
"11160" 29 "SITTING" -0.965800974333333 "Freq" "Accelerometer" "Body" "std" NA NA "Z"
"11161" 29 "SITTING" -0.993445760166667 "Freq" "Accelerometer" "Body" "mean" "Y" NA "X"
"11162" 29 "SITTING" -0.983883193 "Freq" "Accelerometer" "Body" "mean" "Y" NA "Y"
"11163" 29 "SITTING" -0.988470241 "Freq" "Accelerometer" "Body" "mean" "Y" NA "Z"
"11164" 29 "SITTING" -0.9942201755 "Freq" "Accelerometer" "Body" "std" "Y" NA "X"
"11165" 29 "SITTING" -0.985493318833333 "Freq" "Accelerometer" "Body" "std" "Y" NA "Y"
"11166" 29 "SITTING" -0.990445861666667 "Freq" "Accelerometer" "Body" "std" "Y" NA "Z"
"11167" 29 "SITTING" -0.973346531833333 "Freq" "Accelerometer" "Body" "mean" NA "Y" NA
"11168" 29 "SITTING" -0.971218019833333 "Freq" "Accelerometer" "Body" "std" NA "Y" NA
"11169" 29 "SITTING" -0.990093703833333 "Freq" "Accelerometer" "Body" "mean" "Y" "Y" NA
"11170" 29 "SITTING" -0.989822909333333 "Freq" "Accelerometer" "Body" "std" "Y" "Y" NA
"11171" 29 "SITTING" -0.995063049 "Freq" "Gyroscope" NA "mean" "Y" "Y" NA
"11172" 29 "SITTING" -0.994742028 "Freq" "Gyroscope" NA "std" "Y" "Y" NA
"11173" 29 "SITTING" -0.980269425833333 "Freq" "Gyroscope" NA "mean" NA "Y" NA
"11174" 29 "SITTING" -0.971011373 "Freq" "Gyroscope" NA "std" NA "Y" NA
"11175" 29 "SITTING" -0.988393569 "Freq" "Gyroscope" NA "mean" NA NA "X"
"11176" 29 "SITTING" -0.990329245333333 "Freq" "Gyroscope" NA "mean" NA NA "Y"
"11177" 29 "SITTING" -0.9739335945 "Freq" "Gyroscope" NA "mean" NA NA "Z"
"11178" 29 "SITTING" -0.990727755166667 "Freq" "Gyroscope" NA "std" NA NA "X"
"11179" 29 "SITTING" -0.987259808666667 "Freq" "Gyroscope" NA "std" NA NA "Y"
"11180" 29 "SITTING" -0.972912517166667 "Freq" "Gyroscope" NA "std" NA NA "Z"
"11181" 29 "SITTING" 0.2771799775 "Time" "Accelerometer" "Body" "mean" NA NA "X"
"11182" 29 "SITTING" -0.016630680375 "Time" "Accelerometer" "Body" "mean" NA NA "Y"
"11183" 29 "SITTING" -0.1104118192 "Time" "Accelerometer" "Body" "mean" NA NA "Z"
"11184" 29 "SITTING" -0.9907450195 "Time" "Accelerometer" "Body" "std" NA NA "X"
"11185" 29 "SITTING" -0.963222497833333 "Time" "Accelerometer" "Body" "std" NA NA "Y"
"11186" 29 "SITTING" -0.968063878166667 "Time" "Accelerometer" "Body" "std" NA NA "Z"
"11187" 29 "SITTING" 0.0745438102516667 "Time" "Accelerometer" "Body" "mean" "Y" NA "X"
"11188" 29 "SITTING" 0.00598531404666667 "Time" "Accelerometer" "Body" "mean" "Y" NA "Y"
"11189" 29 "SITTING" 0.003167700952 "Time" "Accelerometer" "Body" "mean" "Y" NA "Z"
"11190" 29 "SITTING" -0.993525560333333 "Time" "Accelerometer" "Body" "std" "Y" NA "X"
"11191" 29 "SITTING" -0.9840551 "Time" "Accelerometer" "Body" "std" "Y" NA "Y"
"11192" 29 "SITTING" -0.990168733 "Time" "Accelerometer" "Body" "std" "Y" NA "Z"
"11193" 29 "SITTING" -0.990719807666667 "Time" "Accelerometer" "Body" "mean" "Y" "Y" NA
"11194" 29 "SITTING" -0.990531729333333 "Time" "Accelerometer" "Body" "std" "Y" "Y" NA
"11195" 29 "SITTING" -0.978017021833333 "Time" "Accelerometer" "Body" "mean" NA "Y" NA
"11196" 29 "SITTING" -0.9692903165 "Time" "Accelerometer" "Body" "std" NA "Y" NA
"11197" 29 "SITTING" -0.0379271112333333 "Time" "Gyroscope" NA "mean" NA NA "X"
"11198" 29 "SITTING" -0.0755797672133333 "Time" "Gyroscope" NA "mean" NA NA "Y"
"11199" 29 "SITTING" 0.0580495969166667 "Time" "Gyroscope" NA "mean" NA NA "Z"
"11200" 29 "SITTING" -0.990178704833333 "Time" "Gyroscope" NA "std" NA NA "X"
"11201" 29 "SITTING" -0.988334019666667 "Time" "Gyroscope" NA "std" NA NA "Y"
"11202" 29 "SITTING" -0.971227991666667 "Time" "Gyroscope" NA "std" NA NA "Z"
"11203" 29 "SITTING" -0.0953636995833333 "Time" "Gyroscope" NA "mean" "Y" NA "X"
"11204" 29 "SITTING" -0.040001843485 "Time" "Gyroscope" NA "mean" "Y" NA "Y"
"11205" 29 "SITTING" -0.047000897695 "Time" "Gyroscope" NA "mean" "Y" NA "Z"
"11206" 29 "SITTING" -0.9933220295 "Time" "Gyroscope" NA "std" "Y" NA "X"
"11207" 29 "SITTING" -0.995319164666667 "Time" "Gyroscope" NA "std" "Y" NA "Y"
"11208" 29 "SITTING" -0.9928337675 "Time" "Gyroscope" NA "std" "Y" NA "Z"
"11209" 29 "SITTING" -0.995392308166667 "Time" "Gyroscope" NA "mean" "Y" "Y" NA
"11210" 29 "SITTING" -0.994905344 "Time" "Gyroscope" NA "std" "Y" "Y" NA
"11211" 29 "SITTING" -0.962377332166667 "Time" "Gyroscope" NA "mean" NA "Y" NA
"11212" 29 "SITTING" -0.971578024666667 "Time" "Gyroscope" NA "std" NA "Y" NA
"11213" 29 "SITTING" 0.891563755166667 "Time" "Accelerometer" "Gravity" "mean" NA NA "X"
"11214" 29 "SITTING" 0.1556594569 "Time" "Accelerometer" "Gravity" "mean" NA NA "Y"
"11215" 29 "SITTING" 0.286256063666667 "Time" "Accelerometer" "Gravity" "mean" NA NA "Z"
"11216" 29 "SITTING" -0.984679151833333 "Time" "Accelerometer" "Gravity" "std" NA NA "X"
"11217" 29 "SITTING" -0.973604289833333 "Time" "Accelerometer" "Gravity" "std" NA NA "Y"
"11218" 29 "SITTING" -0.966032045333333 "Time" "Accelerometer" "Gravity" "std" NA NA "Z"
"11219" 29 "SITTING" -0.978017021833333 "Time" "Accelerometer" "Gravity" "mean" NA "Y" NA
"11220" 29 "SITTING" -0.9692903165 "Time" "Accelerometer" "Gravity" "std" NA "Y" NA
"11221" 29 "STANDING" -0.995024039692308 "Freq" "Accelerometer" "Body" "mean" NA NA "X"
"11222" 29 "STANDING" -0.973345770461538 "Freq" "Accelerometer" "Body" "mean" NA NA "Y"
"11223" 29 "STANDING" -0.984096024769231 "Freq" "Accelerometer" "Body" "mean" NA NA "Z"
"11224" 29 "STANDING" -0.996604570307692 "Freq" "Accelerometer" "Body" "std" NA NA "X"
"11225" 29 "STANDING" -0.968278553076923 "Freq" "Accelerometer" "Body" "std" NA NA "Y"
"11226" 29 "STANDING" -0.978802973692308 "Freq" "Accelerometer" "Body" "std" NA NA "Z"
"11227" 29 "STANDING" -0.993736906 "Freq" "Accelerometer" "Body" "mean" "Y" NA "X"
"11228" 29 "STANDING" -0.983194980615385 "Freq" "Accelerometer" "Body" "mean" "Y" NA "Y"
"11229" 29 "STANDING" -0.988541579384615 "Freq" "Accelerometer" "Body" "mean" "Y" NA "Z"
"11230" 29 "STANDING" -0.994123423538462 "Freq" "Accelerometer" "Body" "std" "Y" NA "X"
"11231" 29 "STANDING" -0.984782782307692 "Freq" "Accelerometer" "Body" "std" "Y" NA "Y"
"11232" 29 "STANDING" -0.991316374615385 "Freq" "Accelerometer" "Body" "std" "Y" NA "Z"
"11233" 29 "STANDING" -0.984548094769231 "Freq" "Accelerometer" "Body" "mean" NA "Y" NA
"11234" 29 "STANDING" -0.982247716 "Freq" "Accelerometer" "Body" "std" NA "Y" NA
"11235" 29 "STANDING" -0.989793892615385 "Freq" "Accelerometer" "Body" "mean" "Y" "Y" NA
"11236" 29 "STANDING" -0.990327934615384 "Freq" "Accelerometer" "Body" "std" "Y" "Y" NA
"11237" 29 "STANDING" -0.991672052 "Freq" "Gyroscope" NA "mean" "Y" "Y" NA
"11238" 29 "STANDING" -0.991516778307692 "Freq" "Gyroscope" NA "std" "Y" "Y" NA
"11239" 29 "STANDING" -0.980879722923077 "Freq" "Gyroscope" NA "mean" NA "Y" NA
"11240" 29 "STANDING" -0.975938728769231 "Freq" "Gyroscope" NA "std" NA "Y" NA
"11241" 29 "STANDING" -0.974485449538462 "Freq" "Gyroscope" NA "mean" NA NA "X"
"11242" 29 "STANDING" -0.991586674 "Freq" "Gyroscope" NA "mean" NA NA "Y"
"11243" 29 "STANDING" -0.983654714461539 "Freq" "Gyroscope" NA "mean" NA NA "Z"
"11244" 29 "STANDING" -0.979162564923077 "Freq" "Gyroscope" NA "std" NA NA "X"
"11245" 29 "STANDING" -0.989643721230769 "Freq" "Gyroscope" NA "std" NA NA "Y"
"11246" 29 "STANDING" -0.984714226461538 "Freq" "Gyroscope" NA "std" NA NA "Z"
"11247" 29 "STANDING" 0.277965065846154 "Time" "Accelerometer" "Body" "mean" NA NA "X"
"11248" 29 "STANDING" -0.0172605869061538 "Time" "Accelerometer" "Body" "mean" NA NA "Y"
"11249" 29 "STANDING" -0.108659067476923 "Time" "Accelerometer" "Body" "mean" NA NA "Z"
"11250" 29 "STANDING" -0.996068635384615 "Time" "Accelerometer" "Body" "std" NA NA "X"
"11251" 29 "STANDING" -0.969295721076923 "Time" "Accelerometer" "Body" "std" NA NA "Y"
"11252" 29 "STANDING" -0.980207488923077 "Time" "Accelerometer" "Body" "std" NA NA "Z"
"11253" 29 "STANDING" 0.0753052530307692 "Time" "Accelerometer" "Body" "mean" "Y" NA "X"
"11254" 29 "STANDING" 0.0115104978664615 "Time" "Accelerometer" "Body" "mean" "Y" NA "Y"
"11255" 29 "STANDING" 0.000332894985246154 "Time" "Accelerometer" "Body" "mean" "Y" NA "Z"
"11256" 29 "STANDING" -0.993652820615385 "Time" "Accelerometer" "Body" "std" "Y" NA "X"
"11257" 29 "STANDING" -0.983338157846154 "Time" "Accelerometer" "Body" "std" "Y" NA "Y"
"11258" 29 "STANDING" -0.990593859692308 "Time" "Accelerometer" "Body" "std" "Y" NA "Z"
"11259" 29 "STANDING" -0.990785419538461 "Time" "Accelerometer" "Body" "mean" "Y" "Y" NA
"11260" 29 "STANDING" -0.990495689538462 "Time" "Accelerometer" "Body" "std" "Y" "Y" NA
"11261" 29 "STANDING" -0.984745318923077 "Time" "Accelerometer" "Body" "mean" NA "Y" NA
"11262" 29 "STANDING" -0.981745712923077 "Time" "Accelerometer" "Body" "std" NA "Y" NA
"11263" 29 "STANDING" -0.0276075573307692 "Time" "Gyroscope" NA "mean" NA NA "X"
"11264" 29 "STANDING" -0.0721060679123077 "Time" "Gyroscope" NA "mean" NA NA "Y"
"11265" 29 "STANDING" 0.0827583768461538 "Time" "Gyroscope" NA "mean" NA NA "Z"
"11266" 29 "STANDING" -0.977994819846154 "Time" "Gyroscope" NA "std" NA NA "X"
"11267" 29 "STANDING" -0.990364876307692 "Time" "Gyroscope" NA "std" NA NA "Y"
"11268" 29 "STANDING" -0.983368643230769 "Time" "Gyroscope" NA "std" NA NA "Z"
"11269" 29 "STANDING" -0.0988701505538462 "Time" "Gyroscope" NA "mean" "Y" NA "X"
"11270" 29 "STANDING" -0.0405110578461538 "Time" "Gyroscope" NA "mean" "Y" NA "Y"
"11271" 29 "STANDING" -0.0544926306307692 "Time" "Gyroscope" NA "mean" "Y" NA "Z"
"11272" 29 "STANDING" -0.983293061692308 "Time" "Gyroscope" NA "std" "Y" NA "X"
"11273" 29 "STANDING" -0.995533113076923 "Time" "Gyroscope" NA "std" "Y" NA "Y"
"11274" 29 "STANDING" -0.990685705384615 "Time" "Gyroscope" NA "std" "Y" NA "Z"
"11275" 29 "STANDING" -0.992144698923077 "Time" "Gyroscope" NA "mean" "Y" "Y" NA
"11276" 29 "STANDING" -0.991453632153846 "Time" "Gyroscope" NA "std" "Y" "Y" NA
"11277" 29 "STANDING" -0.980657340461538 "Time" "Gyroscope" NA "mean" NA "Y" NA
"11278" 29 "STANDING" -0.975358665384615 "Time" "Gyroscope" NA "std" NA "Y" NA
"11279" 29 "STANDING" 0.974508732 "Time" "Accelerometer" "Gravity" "mean" NA NA "X"
"11280" 29 "STANDING" -0.05848715356 "Time" "Accelerometer" "Gravity" "mean" NA NA "Y"
"11281" 29 "STANDING" 0.0316145849747692 "Time" "Accelerometer" "Gravity" "mean" NA NA "Z"
"11282" 29 "STANDING" -0.996764227384615 "Time" "Accelerometer" "Gravity" "std" NA NA "X"
"11283" 29 "STANDING" -0.985134032307692 "Time" "Accelerometer" "Gravity" "std" NA NA "Y"
"11284" 29 "STANDING" -0.984464543538461 "Time" "Accelerometer" "Gravity" "std" NA NA "Z"
"11285" 29 "STANDING" -0.984745318923077 "Time" "Accelerometer" "Gravity" "mean" NA "Y" NA
"11286" 29 "STANDING" -0.981745712923077 "Time" "Accelerometer" "Gravity" "std" NA "Y" NA
"11287" 29 "WALKING" -0.135819505761321 "Freq" "Accelerometer" "Body" "mean" NA NA "X"
"11288" 29 "WALKING" -0.0349642325433962 "Freq" "Accelerometer" "Body" "mean" NA NA "Y"
"11289" 29 "WALKING" -0.279734839433962 "Freq" "Accelerometer" "Body" "mean" NA NA "Z"
"11290" 29 "WALKING" -0.190355976849057 "Freq" "Accelerometer" "Body" "std" NA NA "X"
"11291" 29 "WALKING" -0.182068539584906 "Freq" "Accelerometer" "Body" "std" NA NA "Y"
"11292" 29 "WALKING" -0.283348100981132 "Freq" "Accelerometer" "Body" "std" NA NA "Z"
"11293" 29 "WALKING" -0.210469887150943 "Freq" "Accelerometer" "Body" "mean" "Y" NA "X"
"11294" 29 "WALKING" -0.0880213408433962 "Freq" "Accelerometer" "Body" "mean" "Y" NA "Y"
"11295" 29 "WALKING" -0.394877826981132 "Freq" "Accelerometer" "Body" "mean" "Y" NA "Z"
"11296" 29 "WALKING" -0.307336669773585 "Freq" "Accelerometer" "Body" "std" "Y" NA "X"
"11297" 29 "WALKING" -0.155020660771698 "Freq" "Accelerometer" "Body" "std" "Y" NA "Y"
"11298" 29 "WALKING" -0.529034897169811 "Freq" "Accelerometer" "Body" "std" "Y" NA "Z"
"11299" 29 "WALKING" -0.235683305566038 "Freq" "Accelerometer" "Body" "mean" NA "Y" NA
"11300" 29 "WALKING" -0.393257505471698 "Freq" "Accelerometer" "Body" "std" NA "Y" NA
"11301" 29 "WALKING" -0.108978206490566 "Freq" "Accelerometer" "Body" "mean" "Y" "Y" NA
"11302" 29 "WALKING" -0.169506499226415 "Freq" "Accelerometer" "Body" "std" "Y" "Y" NA
"11303" 29 "WALKING" -0.628501115849057 "Freq" "Gyroscope" NA "mean" "Y" "Y" NA
"11304" 29 "WALKING" -0.618667722641509 "Freq" "Gyroscope" NA "std" "Y" "Y" NA
"11305" 29 "WALKING" -0.416817853396226 "Freq" "Gyroscope" NA "mean" NA "Y" NA
"11306" 29 "WALKING" -0.429156830566038 "Freq" "Gyroscope" NA "std" NA "Y" NA
"11307" 29 "WALKING" -0.431490048490566 "Freq" "Gyroscope" NA "mean" NA NA "X"
"11308" 29 "WALKING" -0.362232316226415 "Freq" "Gyroscope" NA "mean" NA NA "Y"
"11309" 29 "WALKING" -0.397277495471698 "Freq" "Gyroscope" NA "mean" NA NA "Z"
"11310" 29 "WALKING" -0.654313559056604 "Freq" "Gyroscope" NA "std" NA NA "X"
"11311" 29 "WALKING" -0.0941359695075472 "Freq" "Gyroscope" NA "std" NA NA "Y"
"11312" 29 "WALKING" -0.494117483018868 "Freq" "Gyroscope" NA "std" NA NA "Z"
"11313" 29 "WALKING" 0.271999916792453 "Time" "Accelerometer" "Body" "mean" NA NA "X"
"11314" 29 "WALKING" -0.0162915600588679 "Time" "Accelerometer" "Body" "mean" NA NA "Y"
"11315" 29 "WALKING" -0.106632427301887 "Time" "Accelerometer" "Body" "mean" NA NA "Z"
"11316" 29 "WALKING" -0.174337940226415 "Time" "Accelerometer" "Body" "std" NA NA "X"
"11317" 29 "WALKING" -0.0917540612869811 "Time" "Accelerometer" "Body" "std" NA NA "Y"
"11318" 29 "WALKING" -0.242828038264151 "Time" "Accelerometer" "Body" "std" NA NA "Z"
"11319" 29 "WALKING" 0.0853743348528302 "Time" "Accelerometer" "Body" "mean" "Y" NA "X"
"11320" 29 "WALKING" 0.0223870454150943 "Time" "Accelerometer" "Body" "mean" "Y" NA "Y"
"11321" 29 "WALKING" 0.00941547304716981 "Time" "Accelerometer" "Body" "mean" "Y" NA "Z"
"11322" 29 "WALKING" -0.22143354279434 "Time" "Accelerometer" "Body" "std" "Y" NA "X"
"11323" 29 "WALKING" -0.087174644469434 "Time" "Accelerometer" "Body" "std" "Y" NA "Y"
"11324" 29 "WALKING" -0.461758009811321 "Time" "Accelerometer" "Body" "std" "Y" NA "Z"
"11325" 29 "WALKING" -0.240231677415094 "Time" "Accelerometer" "Body" "mean" "Y" "Y" NA
"11326" 29 "WALKING" -0.133036273622642 "Time" "Accelerometer" "Body" "std" "Y" "Y" NA
"11327" 29 "WALKING" -0.0955213393716981 "Time" "Accelerometer" "Body" "mean" NA "Y" NA
"11328" 29 "WALKING" -0.262695063584906 "Time" "Accelerometer" "Body" "std" NA "Y" NA
"11329" 29 "WALKING" -0.00795668167188679 "Time" "Gyroscope" NA "mean" NA NA "X"
"11330" 29 "WALKING" -0.081960153154717 "Time" "Gyroscope" NA "mean" NA NA "Y"
"11331" 29 "WALKING" 0.0856852236188679 "Time" "Gyroscope" NA "mean" NA NA "Z"
"11332" 29 "WALKING" -0.598868670943396 "Time" "Gyroscope" NA "std" NA NA "X"
"11333" 29 "WALKING" -0.181802636566038 "Time" "Gyroscope" NA "std" NA NA "Y"
"11334" 29 "WALKING" -0.430232441132075 "Time" "Gyroscope" NA "std" NA NA "Z"
"11335" 29 "WALKING" -0.10688830318283 "Time" "Gyroscope" NA "mean" "Y" NA "X"
"11336" 29 "WALKING" -0.0479898124113208 "Time" "Gyroscope" NA "mean" "Y" NA "Y"
"11337" 29 "WALKING" -0.0392368986679245 "Time" "Gyroscope" NA "mean" "Y" NA "Z"
"11338" 29 "WALKING" -0.395909621509434 "Time" "Gyroscope" NA "std" "Y" NA "X"
"11339" 29 "WALKING" -0.587944298490566 "Time" "Gyroscope" NA "std" "Y" NA "Y"
"11340" 29 "WALKING" -0.504130088679245 "Time" "Gyroscope" NA "std" "Y" NA "Z"
"11341" 29 "WALKING" -0.506242118113208 "Time" "Gyroscope" NA "mean" "Y" "Y" NA
"11342" 29 "WALKING" -0.612222937169811 "Time" "Gyroscope" NA "std" "Y" "Y" NA
"11343" 29 "WALKING" -0.28057326754717 "Time" "Gyroscope" NA "mean" NA "Y" NA
"11344" 29 "WALKING" -0.358814096603774 "Time" "Gyroscope" NA "std" NA "Y" NA
"11345" 29 "WALKING" 0.96237438509434 "Time" "Accelerometer" "Gravity" "mean" NA NA "X"
"11346" 29 "WALKING" -0.127318078679245 "Time" "Accelerometer" "Gravity" "mean" NA NA "Y"
"11347" 29 "WALKING" 0.0955792142264151 "Time" "Accelerometer" "Gravity" "mean" NA NA "Z"
"11348" 29 "WALKING" -0.978253538867925 "Time" "Accelerometer" "Gravity" "std" NA NA "X"
"11349" 29 "WALKING" -0.975272848113207 "Time" "Accelerometer" "Gravity" "std" NA NA "Y"
"11350" 29 "WALKING" -0.945981437169811 "Time" "Accelerometer" "Gravity" "std" NA NA "Z"
"11351" 29 "WALKING" -0.0955213393716981 "Time" "Accelerometer" "Gravity" "mean" NA "Y" NA
"11352" 29 "WALKING" -0.262695063584906 "Time" "Accelerometer" "Gravity" "std" NA "Y" NA
"11353" 29 "WALKING_DOWNSTAIRS" 0.110663200244167 "Freq" "Accelerometer" "Body" "mean" NA NA "X"
"11354" 29 "WALKING_DOWNSTAIRS" -0.02122937175 "Freq" "Accelerometer" "Body" "mean" NA NA "Y"
"11355" 29 "WALKING_DOWNSTAIRS" -0.266692150208333 "Freq" "Accelerometer" "Body" "mean" NA NA "Z"
"11356" 29 "WALKING_DOWNSTAIRS" 0.187438624270833 "Freq" "Accelerometer" "Body" "std" NA NA "X"
"11357" 29 "WALKING_DOWNSTAIRS" -0.239349053641667 "Freq" "Accelerometer" "Body" "std" NA NA "Y"
"11358" 29 "WALKING_DOWNSTAIRS" -0.262073242045833 "Freq" "Accelerometer" "Body" "std" NA NA "Z"
"11359" 29 "WALKING_DOWNSTAIRS" -0.0382458213333333 "Freq" "Accelerometer" "Body" "mean" "Y" NA "X"
"11360" 29 "WALKING_DOWNSTAIRS" -0.0977850659541667 "Freq" "Accelerometer" "Body" "mean" "Y" NA "Y"
"11361" 29 "WALKING_DOWNSTAIRS" -0.411173451875 "Freq" "Accelerometer" "Body" "mean" "Y" NA "Z"
"11362" 29 "WALKING_DOWNSTAIRS" -0.0986379156229167 "Freq" "Accelerometer" "Body" "std" "Y" NA "X"
"11363" 29 "WALKING_DOWNSTAIRS" -0.120381521220833 "Freq" "Accelerometer" "Body" "std" "Y" NA "Y"
"11364" 29 "WALKING_DOWNSTAIRS" -0.547320886875 "Freq" "Accelerometer" "Body" "std" "Y" NA "Z"
"11365" 29 "WALKING_DOWNSTAIRS" 0.115973968158333 "Freq" "Accelerometer" "Body" "mean" NA "Y" NA
"11366" 29 "WALKING_DOWNSTAIRS" -0.0330868111229167 "Freq" "Accelerometer" "Body" "std" NA "Y" NA
"11367" 29 "WALKING_DOWNSTAIRS" 0.000448896304791667 "Freq" "Accelerometer" "Body" "mean" "Y" "Y" NA
"11368" 29 "WALKING_DOWNSTAIRS" -0.0797714324854167 "Freq" "Accelerometer" "Body" "std" "Y" "Y" NA
"11369" 29 "WALKING_DOWNSTAIRS" -0.596578626041667 "Freq" "Gyroscope" NA "mean" "Y" "Y" NA
"11370" 29 "WALKING_DOWNSTAIRS" -0.626675982083333 "Freq" "Gyroscope" NA "std" "Y" "Y" NA
"11371" 29 "WALKING_DOWNSTAIRS" -0.381459881875 "Freq" "Gyroscope" NA "mean" NA "Y" NA
"11372" 29 "WALKING_DOWNSTAIRS" -0.323024575098542 "Freq" "Gyroscope" NA "std" NA "Y" NA
"11373" 29 "WALKING_DOWNSTAIRS" -0.18941800145 "Freq" "Gyroscope" NA "mean" NA NA "X"
"11374" 29 "WALKING_DOWNSTAIRS" -0.463125032083333 "Freq" "Gyroscope" NA "mean" NA NA "Y"
"11375" 29 "WALKING_DOWNSTAIRS" -0.199225894479167 "Freq" "Gyroscope" NA "mean" NA NA "Z"
"11376" 29 "WALKING_DOWNSTAIRS" -0.319123137947917 "Freq" "Gyroscope" NA "std" NA NA "X"
"11377" 29 "WALKING_DOWNSTAIRS" -0.354872689583333 "Freq" "Gyroscope" NA "std" NA NA "Y"
"11378" 29 "WALKING_DOWNSTAIRS" -0.416165845833333 "Freq" "Gyroscope" NA "std" NA NA "Z"
"11379" 29 "WALKING_DOWNSTAIRS" 0.293140441083333 "Time" "Accelerometer" "Body" "mean" NA NA "X"
"11380" 29 "WALKING_DOWNSTAIRS" -0.01494121505625 "Time" "Accelerometer" "Body" "mean" NA NA "Y"
"11381" 29 "WALKING_DOWNSTAIRS" -0.0981339984895833 "Time" "Accelerometer" "Body" "mean" NA NA "Z"
"11382" 29 "WALKING_DOWNSTAIRS" 0.167383602458333 "Time" "Accelerometer" "Body" "std" NA NA "X"
"11383" 29 "WALKING_DOWNSTAIRS" -0.12246346700625 "Time" "Accelerometer" "Body" "std" NA NA "Y"
"11384" 29 "WALKING_DOWNSTAIRS" -0.223177999879167 "Time" "Accelerometer" "Body" "std" NA NA "Z"
"11385" 29 "WALKING_DOWNSTAIRS" 0.0636871965479167 "Time" "Accelerometer" "Body" "mean" "Y" NA "X"
"11386" 29 "WALKING_DOWNSTAIRS" 0.000621016968750005 "Time" "Accelerometer" "Body" "mean" "Y" NA "Y"
"11387" 29 "WALKING_DOWNSTAIRS" -0.0140642983104167 "Time" "Accelerometer" "Body" "mean" "Y" NA "Z"
"11388" 29 "WALKING_DOWNSTAIRS" -0.023952574044375 "Time" "Accelerometer" "Body" "std" "Y" NA "X"
"11389" 29 "WALKING_DOWNSTAIRS" -0.07734083835625 "Time" "Accelerometer" "Body" "std" "Y" NA "Y"
"11390" 29 "WALKING_DOWNSTAIRS" -0.478764185 "Time" "Accelerometer" "Body" "std" "Y" NA "Z"
"11391" 29 "WALKING_DOWNSTAIRS" -0.138637624454167 "Time" "Accelerometer" "Body" "mean" "Y" "Y" NA
"11392" 29 "WALKING_DOWNSTAIRS" -0.0307693372041667 "Time" "Accelerometer" "Body" "std" "Y" "Y" NA
"11393" 29 "WALKING_DOWNSTAIRS" 0.103705165666667 "Time" "Accelerometer" "Body" "mean" NA "Y" NA
"11394" 29 "WALKING_DOWNSTAIRS" 0.1344811501875 "Time" "Accelerometer" "Body" "std" NA "Y" NA
"11395" 29 "WALKING_DOWNSTAIRS" -0.0374126070957292 "Time" "Gyroscope" NA "mean" NA NA "X"
"11396" 29 "WALKING_DOWNSTAIRS" -0.0851045889895833 "Time" "Gyroscope" NA "mean" NA NA "Y"
"11397" 29 "WALKING_DOWNSTAIRS" 0.0822244074666667 "Time" "Gyroscope" NA "mean" NA NA "Z"
"11398" 29 "WALKING_DOWNSTAIRS" -0.282077257508333 "Time" "Gyroscope" NA "std" NA NA "X"
"11399" 29 "WALKING_DOWNSTAIRS" -0.390460137708333 "Time" "Gyroscope" NA "std" NA NA "Y"
"11400" 29 "WALKING_DOWNSTAIRS" -0.311122615416667 "Time" "Gyroscope" NA "std" NA NA "Z"
